action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,19458600,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(CC)C2,,,CHEMBL4476874,,2018,,CHEMBL4533917,,CHEMBL4533917,,0,http://www.openphacts.org/units/Nanomolar,3252775,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458601,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)C[C@@H](C)NC2,,,CHEMBL4476874,,2018,,CHEMBL4549979,,CHEMBL4549979,,0,http://www.openphacts.org/units/Nanomolar,3252776,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458602,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN[C@@H]2C,,,CHEMBL4476874,,2018,,CHEMBL4573407,,CHEMBL4573407,,0,http://www.openphacts.org/units/Nanomolar,3252777,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458603,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCc2c(sc(NC(=O)CCNCCOCCOCCOCCOCCOCCOCCC(=O)O)c2-c2nc3ccccc3s2)C1,,,CHEMBL4476874,,2018,,CHEMBL4563687,,CHEMBL4563687,,0,http://www.openphacts.org/units/Nanomolar,3252778,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458604,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(-n4cnc(C)c4)cccc3s1)CCNC2.Cl.Cl.Cl,,,CHEMBL4476874,,2018,,CHEMBL4559672,,CHEMBL4597912,,0,http://www.openphacts.org/units/Nanomolar,3252779,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458605,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(N4CCOCC4)cccc3s1)CCNC2.Cl,,,CHEMBL4476874,,2018,,CHEMBL4548191,,CHEMBL4596243,,0,http://www.openphacts.org/units/Nanomolar,3252780,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458606,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3cc(OC4CCOCC4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4557392,,CHEMBL4557392,,0,http://www.openphacts.org/units/Nanomolar,3252781,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458607,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(C1CCC1)C2,,,CHEMBL4476874,,2018,,CHEMBL4551851,,CHEMBL4551851,,0,http://www.openphacts.org/units/Nanomolar,3252782,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458608,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC1)C2,,,CHEMBL4476874,,2018,,CHEMBL4566904,,CHEMBL4566904,,0,http://www.openphacts.org/units/Nanomolar,3252783,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458609,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(-n4ccnc4C)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4582257,,CHEMBL4582257,,0,http://www.openphacts.org/units/Nanomolar,3252784,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458610,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(CO)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4550985,,CHEMBL4550985,,0,http://www.openphacts.org/units/Nanomolar,3252785,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458611,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cccc2sc(-c3c(NC(=O)CCNCCOC)sc4c3CCNC4)nc12,,,CHEMBL4476874,,2018,,CHEMBL4536261,,CHEMBL4536261,,0,http://www.openphacts.org/units/Nanomolar,3252786,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458612,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(NC4COC4)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4567415,,CHEMBL4567415,,0,http://www.openphacts.org/units/Nanomolar,3252787,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458613,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2ccc3sc(-c4c(NC(=O)CCNC(C)C)sc5c4CCNC5)nc3c2)cc(C)n1,,,CHEMBL4476874,,2018,,CHEMBL4580530,,CHEMBL4580530,,0,http://www.openphacts.org/units/Nanomolar,3252788,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458614,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4534981,,CHEMBL4534981,,0,http://www.openphacts.org/units/Nanomolar,3252789,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458615,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCNC1C2CC1C2)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4573017,,CHEMBL4573017,,0,http://www.openphacts.org/units/Nanomolar,3252790,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458616,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCNC1CC1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4534652,,CHEMBL4534652,,0,http://www.openphacts.org/units/Nanomolar,3252791,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458617,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCN1CCOCC1)Nc1sc2c(c1-c1nc3ccccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4584675,,CHEMBL4584675,,0,http://www.openphacts.org/units/Nanomolar,3252792,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458618,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCN[C@@H]1C[C@H]2CNC[C@H]2C1)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4554890,,CHEMBL4554890,,0,http://www.openphacts.org/units/Nanomolar,3252793,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458619,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)NCCC(=O)[15NH]c1sc2c(c1-c1nc3ccccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4549524,,CHEMBL4553887,,0,http://www.openphacts.org/units/Nanomolar,3252794,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,Not Determined,19458620,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccncc4)cc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4538492,,CHEMBL4538492,,0,,3252849,,38,0,,,IC50,,,,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,,,,
,,19458621,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(Sc4ccccc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4557739,,CHEMBL4557739,,0,http://www.openphacts.org/units/Nanomolar,3252795,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458622,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(S(=O)(=O)c4ccccc4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4545040,,CHEMBL4545040,,0,http://www.openphacts.org/units/Nanomolar,3252796,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458623,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C(F)(F)F)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4560685,,CHEMBL4560685,,0,http://www.openphacts.org/units/Nanomolar,3252797,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458624,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(Nc4ccccc4)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4558358,,CHEMBL4558358,,0,http://www.openphacts.org/units/Nanomolar,3252798,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458625,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(OC)cccc3s1)CCNC2.Cl.Cl,,,CHEMBL4476874,,2018,,CHEMBL4574094,,CHEMBL4595183,,0,http://www.openphacts.org/units/Nanomolar,3252799,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458626,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(SC4CCCC4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4532005,,CHEMBL4532005,,0,http://www.openphacts.org/units/Nanomolar,3252800,>,38,1,>,,IC50,nM,,10000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,,10.0
,,19458627,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(S(=O)(=O)C4CCCC4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4581011,,CHEMBL4581011,,0,http://www.openphacts.org/units/Nanomolar,3252801,<=,38,1,<=,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,1.0,0.3
,,19458628,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(Sc4ccccn4)ccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4555338,,CHEMBL4555338,,0,http://www.openphacts.org/units/Nanomolar,3252802,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458629,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(N4CC(O)C4)cccc3s1)CCNC2,,,CHEMBL4476874,,2018,,CHEMBL4545620,,CHEMBL4545620,,0,http://www.openphacts.org/units/Nanomolar,3252803,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458630,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(-c4ccncc4)ccc3s1)CCN(C1CC1)C2,,,CHEMBL4476874,,2018,,CHEMBL4544515,,CHEMBL4544515,,0,http://www.openphacts.org/units/Nanomolar,3252804,<,38,1,<,,IC50,nM,,300.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,nM,UO_0000065,,300.0
,,19458631,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC(F)(F)C1)C2,,,CHEMBL4476874,,2018,,CHEMBL4560534,,CHEMBL4560534,,0,http://www.openphacts.org/units/Nanomolar,3252805,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
,,19458632,[],CHEMBL4476997,Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)C[C@@H](C)N[C@H]2C,,,CHEMBL4476874,,2018,,CHEMBL4534043,,CHEMBL4534043,,0,http://www.openphacts.org/units/Nanomolar,3252806,<=,38,1,<=,,IC50,nM,,1000.0,CHEMBL1250348,Homo sapiens,Myc proto-oncogene protein,9606,,,IC50,uM,UO_0000065,10.0,1.0
